,0,1,2,3
4552,1392875059371548679,2021-05-13 16:11:07,,"#homelanguegechallenge 
 My home languege  is Xitsonga  and you @IzzyLush_ @HermaineM @ChizBra @akreana_… https://t.co/Gbdc7ucDFC"
4553,1392865335406071816,2021-05-13 15:32:28,,@ryfryk Its spread not solely cox of the Maldivians. Mainly its due to the fact that the gvt let Indians use this l… https://t.co/qAPv6y1zzo
4554,1392836008358653953,2021-05-13 13:35:56,,the only thing wrere doin in qurantine is play video games and skip online classes lol
4555,1392813709572124681,2021-05-13 12:07:20,"New York, USA",@grantshapps Here is the alternative Wizzair Green list. Claiming to qurantine for travel from Larnaca - Cyprus. https://t.co/nUyf73btKc
4556,1392812766486876162,2021-05-13 12:03:35,,@reputushion @selg_stan BECAUSE YOU DID NOT RELEASE A NEW QURANTINE ALBUM😭
4557,1392799924283224069,2021-05-13 11:12:33,manchester uk,"@jonnysmiffy It didnt get move to UK most likely cause of corrupt UEFA, they want their sponsors there more than fa… https://t.co/iVqjgoZoIx"
4558,1392788613578911744,2021-05-13 10:27:36,,@Dinesh_Sirvy @lolwa_op @kanupriiya Qurantine... 15 days..
4559,1392782414397677569,2021-05-13 10:02:58,India,"@hvgoenka My currently plan is 14 days qurantine ....day 3 😄
Remender 11 🤞"
4560,1392763361440538627,2021-05-13 08:47:16,,@FarighVibe @Tanithistaken qurantine has ruined discord
4561,1392756370945060867,2021-05-13 08:19:29,Lancashire,"We don't yet know if the India variant will disrupt Covid recovery in UK, but we should remember that it's spreadin… https://t.co/ndRJFFXhSY"
4562,1392748719628558339,2021-05-13 07:49:05,"Turku, Finland",@XanozIchimonji The qurantine forced some of us to be closer for longer periods of time. I guess people finding out some truths also.
4563,1392741179632939012,2021-05-13 07:19:07,,@amvaughan  rise in qurantine fees is totally threat to the students at this time this is unfair and not acceptable… https://t.co/JIJxUyM7T4
4564,1392738517902495750,2021-05-13 07:08:33,,@LoyalistCollege  this wrong to increase the rate for 11 day qurantine. And qurantine should be in Toronto insted o… https://t.co/x2SymoiabN
4565,1392715257106378753,2021-05-13 05:36:07,,we have proud on our CM......they do a great job in qurantine time.......we never need to judge them...... https://t.co/rhWw3tGc6Q
4566,1392714047183749132,2021-05-13 05:31:18,,"@janahbk @ravirannaneliya @pradeeban strict national wide strict lockdown , large scale tested , qurantine , track… https://t.co/f0oIwev9aA"
4567,1392709473584701442,2021-05-13 05:13:08,Sri Lanka,New qurantine measures for all travellers to #SriLanka. https://t.co/XQAtv9oIhh
4568,1392709028283834369,2021-05-13 05:11:22,,"It’s 2021 and there’s a chicken shortage, gas shortage, cfa sauce shortage, and war bout to break out in Israel...… https://t.co/91rsGnUHkG"
4569,1392690501355130882,2021-05-13 03:57:45,,"@jerrykmII @leighsales Here we are,two strangers on Twitter.Two Aus citizens. You want your mother to be safe,I wan… https://t.co/ir8YMneAXH"
4570,1392661227357319171,2021-05-13 02:01:25,سلطنة عمان,"@DrYSinghSaini1 1. I guess for time being, stay qurantine, put max effort to provide hospitals oxygen (to Lowe deat… https://t.co/FQryF5akYE"
4571,1392660760476540928,2021-05-13 01:59:34,melaka,@khalidkarim all are due to shortenung of quarantine..so kany cases initial day 9 swab prior to release from qurant… https://t.co/NFO1ojXIHM
4572,1392573558946242561,2021-05-12 20:13:03,Patan ,@hazardous_sam Uefa delegates will need to qurantine themselves if they arrive in the UK
4573,1392563107902328833,2021-05-12 19:31:32,,"@1and_all @ScottMorrisonMP Lockdown stats low?

Some states infection control failures are 50% to 200% HIGHER than… https://t.co/mmJuzNPs4B"
4574,1392528624553644033,2021-05-12 17:14:30,,@anilvijminister @anilvijminister R/sir i have given my covid19sample at civil hospital at Kosli Distt.Rewari on da… https://t.co/FJ9X4mDXEe
4575,1392516543301357578,2021-05-12 16:26:30,,@rahulsaxxena @mohol_murlidhar @IAS_Rubal @aparanjape @DeoSahil @AjitPawarSpeaks @CMOMaharashtra It's because there… https://t.co/J2eFq9SF5z
4576,1392484542691303428,2021-05-12 14:19:20," artist,",@blurryafce they're nuts..i would stay it's just not safe to travel i heard my teachers did travel to about Czech b… https://t.co/IGmiM70lWz
4577,1392473543435177988,2021-05-12 13:35:38,,"@BJP4Rajasthan @OfficeVRaje @PilotWithPeople @HelpingHandsJpr 
Patient Name - Jatin Srivastava 
Attendant No - +91… https://t.co/KCbqR1hcjT"
4578,1392411538393206785,2021-05-12 09:29:15,,"#abc730- bingo card- things you can't ask scotty- Laming, Porter, church stuff, corruption stuff (bushfire fund, ba… https://t.co/WTkeOYEm2I"
4579,1392410880227254273,2021-05-12 09:26:38,,"Actor #AlluArjun met his family members after 15 day's of quarantine .
#actor #BollywoodBreaking #AlluArjun… https://t.co/UaraSzqUbh"
4580,1392408927367622658,2021-05-12 09:18:52,Tirunelveli - Tamil Nadu,"Wallowed in crores,
Now dying in crores.
The glory of a tree,
That gave us oxygen for free,
is well understood.
YG… https://t.co/A3gWaKUIPe"
4581,1392394806500806658,2021-05-12 08:22:45,"Bengaluru, India",@ganeshjayabalan @prasannavsn93 Yes bro. Multiple doctors are assisting . Just counting days . 14 days qurantine ha… https://t.co/UjkUWfe04O
4582,1392391344128020482,2021-05-12 08:09:00,வண்டலூருக்கு மிக அருகில்.,@TrumanMathew2 @itisprashanth Home qurantine dhan bro
4583,1392380276718804993,2021-05-12 07:25:01,"New Delhi, India",LoL 'qurantine partner'
4584,1392379061284921347,2021-05-12 07:20:12,Vijayawada,"How Adorable 😍❤️
Bunny After His 15 Days Of Qurantine 🤩 Father Love ❤️

@alluarjun || #AA20 #Pushpa 🔥 https://t.co/HL7d7dQUaX"
4585,1392378165733986304,2021-05-12 07:16:38,Hyderabad ,Bunny After His 15 Days Of Qurantine 🤩 https://t.co/4bN2Tr1jst
4586,1392377729455058946,2021-05-12 07:14:54,,@mybmc @helpfulnagarik @mybmcWardN Can someone tell me for how many days is the patient has to be under qurantine .… https://t.co/FaAP9xqd1y
4587,1392364067159822342,2021-05-12 06:20:37,"Bidar, India","Thinking on the @WHO statement Civil engineers in future including the extra room naming ""Qurantine Room"" in future… https://t.co/cyGETwb3Pk"
4588,1392360979061612547,2021-05-12 06:08:20,Gurgaon,"@IndiainToronto 
My friend In Toronto has recently lost 2 of his immediate family members because of covid in India… https://t.co/A1IwTdOgow"
4589,1392335994033041409,2021-05-12 04:29:03,,@MyUsernamesThis Yes i need some for meas my mother is badly qurantine
4590,1392323782711250947,2021-05-12 03:40:32,,"@GiseleDubson Not judging you, just referring to something funny Gweneth said she did during qurantine. Looks great I would eat all of it!"
4591,1392311868421599235,2021-05-12 02:53:11,Phillipines,my intro maker will be close it will be open in july 20 sorry sray in qurantine and stay safe i can still chat and post so stay safe!
4592,1392283403702005763,2021-05-12 01:00:05,,@ScottMorrisonMP Please think about international students and qurantine facilities also
4593,1392262678534631426,2021-05-11 23:37:44,19 afrolatino ૮( ꒦ິ⍣꒦ີ)ა,bleaching my brows was one of the worst things ive ever done it looked so bad on me and i didnnt even realize it lu… https://t.co/yhdhox8DFk
4594,1392246766175604740,2021-05-11 22:34:30,,"#Australia's Victoria on alert after first #COVID19 case in two months.

The fact that it happened despite two week… https://t.co/axe8ovOmVe"
4595,1392229820881268738,2021-05-11 21:27:10,,@MunaAmina When I was at a quarantine facility last year (when they had resort qurantine for people coming from abr… https://t.co/2XCyQUYElN
4596,1392224840589791233,2021-05-11 21:07:22,"Riyadh, Kingdom of Saudi Arabi",@Saudi_Airlines How much is the price for the ticket after institutional qurantine?
4597,1392212871346409473,2021-05-11 20:19:49,,Bored to death! Karanteen is boating 😪 #sad #qurantine
4598,1392212349344493577,2021-05-11 20:17:44,Zion,"If she didn't come back this summer with a couple of pounds she was probably getting piped down all Qurantine,
#FocusOnYourself"
4599,1392196852141989889,2021-05-11 19:16:09,,@AlanTudgeMP Please take this in consideration as return of international students with all due precautions can lea… https://t.co/F4XXbnYpT7
4600,1392916434636922886,2021-05-13 18:55:31,Under your local overpass,"same motherfuckers that said not to wear masks last spring until the small outbreak became a fucking pandemic, yeah… https://t.co/WMwi6hQrS0"
4601,1392916429238767618,2021-05-13 18:55:30,"Minnesota, USA","@paulgazelka Because he's working with a bunch of public servants who are so against public health, they didn't bot… https://t.co/OYAlwMBv3T"
4602,1392916401938182146,2021-05-13 18:55:24,,"Upcoming bad taste/faith Twitter : 
- ""There's an outbreak, but CDC said we didn't have to wear masks! Messed it up… https://t.co/UkQD8Aldq6"
4603,1392916250314018818,2021-05-13 18:54:47,Washington DC & Virginia,11) I want people to remember this Georgia nursing home outbreak— most people vaccinated… yet one carrier of the vi… https://t.co/qXd82UcJJ0
4604,1392916214960230401,2021-05-13 18:54:39,"Edinburgh, Scotland","@GorgieU Just me that's find this from Sturgeon worrying:

Doing this on Eid, in the heart of our Muslim community,… https://t.co/QB7hg9cwme"
4605,1392916210690543618,2021-05-13 18:54:38,"Washington, DC",@ECMcLaughlin Now we are going to see all the idiots who aren't willing to get vaccinated dying.  Read this morning… https://t.co/8Y1DgAgBMT
4606,1392915928027914245,2021-05-13 18:53:31,Egypt,"Many Americans are eager to invite friends for a barbeque, belly up to a crowded bar, attend concerts and eat dinne… https://t.co/QWm0BQWGxk"
4607,1392915864773545984,2021-05-13 18:53:15,Stolen Land / yyc,"@vipertwosix @remarxist @jkenney Dude thought he could control a viral outbreak

Lets see him try to control an ava… https://t.co/WYE1IpczFK"
4608,1392915789234294784,2021-05-13 18:52:57,"Ontario, Canada","@tsnjamesduthie ""Vast majority"" is not good enough, it only takes one small group of congregating malcontents to cr… https://t.co/ZLM3bCaXs2"
4609,1392915779683684354,2021-05-13 18:52:55,YQR,The closure of Regina city facilities was positioned as a way to keep COVID out during the outbreak here. That was… https://t.co/u1VrtV8lkd
4610,1392915662452842496,2021-05-13 18:52:27,City17,Outbreak!
4611,1392915588654059520,2021-05-13 18:52:10,Somewhere in India near Delhi,A third of wave can be preempted if we do massive genome surveillance and act before the actual surge.... Have guts… https://t.co/JdGT5VqC6f
4612,1392915575693840389,2021-05-13 18:52:07,Marseille,"Hey @EastSuffolk, please reject plans for a chicken farm in your district. Ammonia from the chickens’ waste would l… https://t.co/SLMJbGlFji"
4613,1392915465698152448,2021-05-13 18:51:40,,@akachela Oh there wasn't an outbreak from that?
4614,1392915264447160321,2021-05-13 18:50:52,"Louisiana, USA",@K_anye_2 @danieljamesmcfc @timhansenYT Outbreak imo is just meh. I think I just want to try and hold COD up to hig… https://t.co/T2lixf4WgR
4615,1392915201884712960,2021-05-13 18:50:37,"Tamil Nadu, India",both the SARS1 and MERS viruses had left copious traces in the environment. The intermediary host species of SARS1… https://t.co/3n3Q9F7sSO
4616,1392915142350938114,2021-05-13 18:50:23,"Bay View, WI","@oilcantim Metro Milwaukee's numbers are really doing well and the new CDC guidelines are pretty in line with this,… https://t.co/mRE5VBC8ts"
4617,1392915127742066692,2021-05-13 18:50:20,,"See, this is confusing!! There's an outbreak in my town. Covidiots everywhere. 3 restaurants shut down for 2 weeks… https://t.co/o32IH89bj8"
4618,1392915101255184385,2021-05-13 18:50:13,New Jersey,@GovMurphy Last summer and fall we had lower numbers.  You let the outbreak in nursing homes continue.  Your King r… https://t.co/vk47xgXChp
4619,1392915039519088644,2021-05-13 18:49:59,,@njwoman2be @gardengirl778 @steverequiem @DrLeanaWen COVID is deadlier than measles and chicken pox and we don't kn… https://t.co/s5yw4i7pAo
4620,1392914999153098755,2021-05-13 18:49:49,,"The week of May 9-15, serves as a reminder for women and girls, especially during the outbreak of COVID-19, to make… https://t.co/mEwLAQKM6G"
4621,1392914946917294085,2021-05-13 18:49:37,"Austin, TX.",@BrexiteersW @Mirand1maz1 @YouTube @CDC_NCEZID @PHE_uk @NHSEngland @HealthySkin4All @UKLyme @BorisJohnson @POTUS… https://t.co/Z35WmGh1vN
4622,1392914941426823168,2021-05-13 18:49:35,Delhi,"Overworked, underpaid: Asha workers, the frontline warriors in rural UP's Covid battle | Ground Report - India Today https://t.co/eecEEZuS3a"
4623,1392914887970537473,2021-05-13 18:49:23,PuertoRico,"@ccmembersonly https://t.co/xjXa8k6tLO  Ahh yes the very effective, well studied and well understood mrna"
4624,1392914845360562176,2021-05-13 18:49:12,Mars,@TiffanyDCross Don't have to imagine it. Biden was there when Pres. Obama prepped the nation for JUST this kind of… https://t.co/xCUgUcbd65
4625,1392914765790552067,2021-05-13 18:48:53,deez/nuts(19),@nnnoooaaahhh_ @danieljamesmcfc @timhansenYT the 6 months with 2 maps isn’t too far fetched of a thing. that’s almo… https://t.co/BIyN9Dzf31
4626,1392914694462185474,2021-05-13 18:48:36,,"@NicolaSturgeon You are the problem Sturgeon, you encouraged these protesters in the midst of a Covid outbreak. The… https://t.co/vdjZUQyuS7"
4627,1392914681954594816,2021-05-13 18:48:33,"LA, Tokyo","@yxung_tokyo @tokyoslutt *Call of Duty 17: Black Ops 6 - COLD WAR Season II [OUTBREAK]

fixed it for you"
4628,1392914590439153664,2021-05-13 18:48:12,,"The week of May 9-15, 2021, serves as a reminder for women and girls, especially during the outbreak of COVID-19, t… https://t.co/0zYaUlJAik"
4629,1392914575239127042,2021-05-13 18:48:08,"Chicago, Elk Grove Village",@mattzollerseitz Yes imagine Escape from New York but with zombies. The outbreak was sustained.
4630,1392914518058094594,2021-05-13 18:47:54,,Oh my god!  I don’t like these jumpy ones 🤦🏻‍♀️  #scrapmetal #outbreak #zombies https://t.co/wu13vTlMLx
4631,1392914506444070912,2021-05-13 18:47:52,,@DanCoop37875592 @DailyMailUK That guy DIED IN AUG 2019... well before the Covid-19 outbreak.  This vid has nothing… https://t.co/EpcRgiTkuY
4632,1392914477004230668,2021-05-13 18:47:45,,@DanCoop37875592 @Independent That guy DIED IN AUG 2019... well before the Covid-19 outbreak.  This vid has nothing… https://t.co/2IDD7qSVaE
4633,1392914436122349568,2021-05-13 18:47:35,,@DanCoop37875592 @HaplessHalfwit @TheSizzleReport That guy DIED IN AUG 2019... well before the Covid-19 outbreak.… https://t.co/i9LKvGb3iV
4634,1392914419752046597,2021-05-13 18:47:31,Southern IL,@mattzollerseitz I believe the outbreak is contained to Vegas.
4635,1392914415733837831,2021-05-13 18:47:30,"Lin Kuei Temple, Earthrealm","@NBCNews Being in the epidemiology field, I've seen the numbers go up and down all the time of the pandemic &amp; in ce… https://t.co/0wHb64JijI"
4636,1392914409610125313,2021-05-13 18:47:29,,"The week of May 9-15, serves as a reminder for women and girls, especially during the outbreak of COVID-19, to make… https://t.co/U50KeOkcvb"
4637,1392914406665768961,2021-05-13 18:47:28,,@DanCoop37875592 @LeniAnn48 @TheSizzleReport @ImSpeaking13 That guy DIED IN AUG 2019... well before the Covid-19 ou… https://t.co/fOeDEHoXhN
4638,1392914378274615298,2021-05-13 18:47:21,,@DanCoop37875592 @p_boggie @TheSizzleReport That guy DIED IN AUG 2019... well before the Covid-19 outbreak.  This v… https://t.co/kBV2f1OKTB
4639,1392914349195419650,2021-05-13 18:47:14,,@DanCoop37875592 @MSNBC @Lawrence That guy DIED IN AUG 2019... well before the Covid-19 outbreak.  This vid has not… https://t.co/p7JIXzmaTs
4640,1392914330098671619,2021-05-13 18:47:10,,"@Garrett_Archer @AZDHS Hopefully, it is a reporting error. B117 variant is now the dominant variant and it would be… https://t.co/eDXw6ozoj1"
4641,1392914319789146113,2021-05-13 18:47:07,,@DanCoop37875592 @atrupar That guy DIED IN AUG 2019... well before the Covid-19 outbreak.  This vid has nothing to… https://t.co/O0tJWxKidQ
4642,1392914309978607616,2021-05-13 18:47:05,"Amiskwacîwâskahikan, Alberta",@AlbertaMom2 @pancholi_rakhi B is home with me for two weeks. A’s daycare cohort is not part of the outbreak so he… https://t.co/9Yw6GMG5CA
